Giver,Reciver,Interaction Coefficient,Sample,N Open
Meis,Teas,-0.10952106443459098,My_20,1
Meis,Afia,0.052271574517642,My_20,1
Meis,Chae,0.0931368657696419,My_20,1
Meis,Beae,0.2459060853450165,My_20,1
Meis,Deae,-0.8019558373032116,My_20,1
Brla,Acer,-2.9867876256796402e-05,My_20,1
Brla,Seum,-8.09863821528046e-07,My_20,1
Brla,Meus,-0.0005598775087577517,My_20,1
Brla,Raer,-2.0078857591286804e-06,My_20,1
Brla,Boea,0.0009717020357241954,My_20,1
Brla,Hyum,-3.9996883456352425e-07,My_20,1
Brla,Meis,8.957234229745473e-07,My_20,1
Brla,Brla,0.0,My_20,1
Brla,Teas,-0.004906902380276238,My_20,1
Brla,Afia,-4.905628924795936e-05,My_20,1
Brla,Chae,-5.964118799665539e-05,My_20,1
Brla,Beae,0.0032117451610818785,My_20,1
Brla,Deae,-0.041251412272599784,My_20,1
Teas,Acer,0.12594762273787963,My_20,1
Teas,Seum,0.1116067286977753,My_20,1
Teas,Meus,0.4176987786720937,My_20,1
Teas,Raer,-0.15671033789286254,My_20,1
Teas,Boea,-0.7172041017398273,My_20,1
Teas,Hyum,0.009517670957558596,My_20,1
Teas,Meis,0.08254772622137611,My_20,1
Teas,Brla,-0.9801469700247437,My_20,1
Teas,Teas,0.0,My_20,1
Teas,Afia,-0.9134528275836241,My_20,1
Teas,Chae,-0.8750353791771345,My_20,1
Teas,Beae,0.5928731710308244,My_20,1
Teas,Deae,-0.7864886601459075,My_20,1
Afia,Acer,0.009342856754894276,My_20,1
Afia,Seum,0.006596600996180222,My_20,1
Afia,Meus,0.024640994580152047,My_20,1
Afia,Raer,0.009005123277734488,My_20,1
Afia,Boea,-0.15572774206953285,My_20,1
Afia,Hyum,0.01236635102982371,My_20,1
Afia,Meis,0.049394946546406575,My_20,1
Afia,Brla,-0.6357733790845179,My_20,1
Afia,Teas,0.009250855847991193,My_20,1
Afia,Afia,0.0,My_20,1
Afia,Chae,0.004134297135105446,My_20,1
Afia,Beae,-0.5542577846973955,My_20,1
Afia,Deae,0.003440404757927233,My_20,1
Chae,Acer,-0.33146640295805196,My_20,1
Chae,Seum,-0.0054322301633580065,My_20,1
Chae,Meus,-0.0044055002499350454,My_20,1
Chae,Raer,0.006626394911455993,My_20,1
Chae,Boea,0.01265379590855809,My_20,1
Chae,Hyum,0.008803166150359372,My_20,1
Chae,Meis,-4.256804371581321e-06,My_20,1
Chae,Brla,0.00804532965688558,My_20,1
Chae,Teas,-0.03115287610717586,My_20,1
Chae,Afia,-0.14622960597933776,My_20,1
Chae,Chae,0.0,My_20,1
Chae,Beae,0.055789324605918546,My_20,1
Chae,Deae,-0.1575132108337347,My_20,1
Beae,Acer,-4.835500495153269e-05,My_20,1
Beae,Seum,0.00041177587015500965,My_20,1
Beae,Meus,-0.0007515803438401608,My_20,1
Beae,Raer,-3.859442997773199e-06,My_20,1
Beae,Boea,-0.04488506674435324,My_20,1
Beae,Hyum,-1.6097486552814631e-06,My_20,1
Beae,Meis,2.377831127837569e-06,My_20,1
Beae,Brla,-0.32520634312847996,My_20,1
Beae,Teas,-3.751563346626606e-06,My_20,1
Beae,Afia,-0.07351171488050011,My_20,1
Beae,Chae,-2.656265255078623e-05,My_20,1
Beae,Beae,0.0,My_20,1
Beae,Deae,-3.0396713829076932e-05,My_20,1
Deae,Acer,-0.08246504374686545,My_20,1
Deae,Seum,0.006308598300087898,My_20,1
Deae,Meus,-0.13257670961127374,My_20,1
Deae,Raer,-0.04589733015146701,My_20,1
Deae,Boea,-0.14355692521919908,My_20,1
Deae,Hyum,-0.014420145306542672,My_20,1
Deae,Meis,0.043498594626532,My_20,1
Deae,Brla,-0.8787782912700486,My_20,1
Deae,Teas,-0.019533088074753773,My_20,1
Deae,Afia,-0.1441171814509896,My_20,1
Deae,Chae,-0.29189562349920134,My_20,1
Deae,Beae,-0.14830802844525107,My_20,1
Deae,Deae,0.0,My_20,1
Acer,Acer,0.0,My_20,1
Acer,Seum,-0.018716810087857735,My_20,1
Acer,Meus,-0.778410312148198,My_20,1
Acer,Raer,0.002192095792128148,My_20,1
Acer,Boea,0.01580712725910744,My_20,1
Acer,Hyum,0.007319063722456375,My_20,1
Acer,Meis,0.03750868675286885,My_20,1
Acer,Brla,-0.33926897460267097,My_20,1
Acer,Teas,0.0020325751757512174,My_20,1
Acer,Afia,0.0044771345974615835,My_20,1
Acer,Chae,-0.36817083015192736,My_20,1
Acer,Beae,-0.6650954084172847,My_20,1
Acer,Deae,-0.04576062836096044,My_20,1
Seum,Acer,-0.9696067649206792,My_20,1
Seum,Seum,0.0,My_20,1
Seum,Meus,-0.987040437649239,My_20,1
Seum,Raer,0.7267540464433605,My_20,1
Seum,Boea,0.9568967553671502,My_20,1
Seum,Hyum,0.7194197324624492,My_20,1
Seum,Meis,0.356888770314586,My_20,1
Seum,Brla,0.8196162715964594,My_20,1
Seum,Teas,0.3679046218848252,My_20,1
Seum,Afia,0.5912085898164252,My_20,1
Seum,Chae,-0.9562009575012651,My_20,1
Seum,Beae,-0.9155548845803411,My_20,1
Seum,Deae,-0.8668515837909374,My_20,1
Meus,Acer,-0.02737410169351253,My_20,1
Meus,Seum,-0.0006190514389289995,My_20,1
Meus,Meus,0.0,My_20,1
Meus,Raer,-2.561499233585771e-07,My_20,1
Meus,Boea,0.0009602701048352774,My_20,1
Meus,Hyum,-0.0010145909771465188,My_20,1
Meus,Meis,2.983007600544657e-08,My_20,1
Meus,Brla,-3.153423763670398e-05,My_20,1
Meus,Teas,0.0019539851125519327,My_20,1
Meus,Afia,0.0027590754701555674,My_20,1
Meus,Chae,0.0009561665126070631,My_20,1
Meus,Beae,-0.15052951257135444,My_20,1
Meus,Deae,-2.473647430548043e-06,My_20,1
Raer,Acer,0.022546548106442212,My_20,1
Raer,Seum,0.052237715543556815,My_20,1
Raer,Meus,-0.9833388322850248,My_20,1
Raer,Raer,0.0,My_20,1
Raer,Boea,-0.6627352050753956,My_20,1
Raer,Hyum,0.04625293862797664,My_20,1
Raer,Meis,0.32108676237881867,My_20,1
Raer,Brla,-0.9735882542752451,My_20,1
Raer,Teas,0.4809620434326825,My_20,1
Raer,Afia,0.12138031936076701,My_20,1
Raer,Chae,0.02365281652323758,My_20,1
Raer,Beae,-0.9702757753555558,My_20,1
Raer,Deae,-0.7779945153466385,My_20,1
Boea,Acer,-0.001280792309740201,My_20,1
Boea,Seum,0.021223955243466455,My_20,1
Boea,Meus,0.0583664224104808,My_20,1
Boea,Raer,0.01985060419756812,My_20,1
Boea,Boea,0.0,My_20,1
Boea,Hyum,-1.242574567990277e-05,My_20,1
Boea,Meis,-3.883823033926412e-05,My_20,1
Boea,Brla,-0.861554612353475,My_20,1
Boea,Teas,-0.060443379253327316,My_20,1
Boea,Afia,-0.6716041250677892,My_20,1
Boea,Chae,-0.44445513913398144,My_20,1
Boea,Beae,-0.8864308955863366,My_20,1
Boea,Deae,-0.0008205993313372976,My_20,1
Hyum,Acer,0.6881272622965807,My_20,1
Hyum,Seum,0.5309450648042091,My_20,1
Hyum,Meus,0.023227990873033223,My_20,1
Hyum,Raer,-0.5438056516682352,My_20,1
Hyum,Boea,-0.8938960899660024,My_20,1
Hyum,Hyum,0.0,My_20,1
Hyum,Meis,0.10907120977478348,My_20,1
Hyum,Brla,-0.9935079738161187,My_20,1
Hyum,Teas,0.13789591854619782,My_20,1
Hyum,Afia,0.22790330623754876,My_20,1
Hyum,Chae,0.8781198540594081,My_20,1
Hyum,Beae,0.10221967385715876,My_20,1
Hyum,Deae,0.9965595952420727,My_20,1
Meis,Acer,0.15403571010420314,My_20,1
Meis,Seum,0.27066956054456937,My_20,1
Meis,Meus,0.4760658134642403,My_20,1
Meis,Raer,0.23557173537775278,My_20,1
Meis,Boea,0.0127103493246247,My_20,1
Meis,Hyum,0.1963210770493761,My_20,1
Meis,Meis,0.0,My_20,1
Meis,Brla,0.17233839874665502,My_20,1
Meis,Teas,-0.10952106443459098,My_20,1
Meis,Afia,0.052271574517642,My_20,1
Meis,Chae,0.0931368657696419,My_20,1
Meis,Beae,0.2459060853450165,My_20,1
Meis,Deae,-0.8019558373032116,My_20,1
Brla,Acer,-2.9867876256796402e-05,My_20,1
Brla,Seum,-8.09863821528046e-07,My_20,1
Brla,Meus,-0.0005598775087577517,My_20,1
Brla,Raer,-2.0078857591286804e-06,My_20,1
Brla,Boea,0.0009717020357241954,My_20,1
Brla,Hyum,-3.9996883456352425e-07,My_20,1
Brla,Meis,8.957234229745473e-07,My_20,1
Brla,Brla,0.0,My_20,1
Brla,Teas,-0.004906902380276238,My_20,1
Brla,Afia,-4.905628924795936e-05,My_20,1
Brla,Chae,-5.964118799665539e-05,My_20,1
Brla,Beae,0.0032117451610818785,My_20,1
Brla,Deae,-0.041251412272599784,My_20,1
Teas,Acer,0.12594762273787963,My_20,1
Teas,Seum,0.1116067286977753,My_20,1
Teas,Meus,0.4176987786720937,My_20,1
Teas,Raer,-0.15671033789286254,My_20,1
Teas,Boea,-0.7172041017398273,My_20,1
Teas,Hyum,0.009517670957558596,My_20,1
Teas,Meis,0.08254772622137611,My_20,1
Teas,Brla,-0.9801469700247437,My_20,1
Teas,Teas,0.0,My_20,1
Teas,Afia,-0.9134528275836241,My_20,1
Teas,Chae,-0.8750353791771345,My_20,1
Teas,Beae,0.5928731710308244,My_20,1
Teas,Deae,-0.7864886601459075,My_20,1
Afia,Acer,0.009342856754894276,My_20,1
Afia,Seum,0.006596600996180222,My_20,1
Afia,Meus,0.024640994580152047,My_20,1
Afia,Raer,0.009005123277734488,My_20,1
Afia,Boea,-0.15572774206953285,My_20,1
Afia,Hyum,0.01236635102982371,My_20,1
Afia,Meis,0.049394946546406575,My_20,1
Afia,Brla,-0.6357733790845179,My_20,1
Afia,Teas,0.009250855847991193,My_20,1
Afia,Afia,0.0,My_20,1
Afia,Chae,0.004134297135105446,My_20,1
Afia,Beae,-0.5542577846973955,My_20,1
Afia,Deae,0.003440404757927233,My_20,1
Chae,Acer,-0.33146640295805196,My_20,1
Chae,Seum,-0.0054322301633580065,My_20,1
Chae,Meus,-0.0044055002499350454,My_20,1
Chae,Raer,0.006626394911455993,My_20,1
Chae,Boea,0.01265379590855809,My_20,1
Chae,Hyum,0.008803166150359372,My_20,1
Chae,Meis,-4.256804371581321e-06,My_20,1
Chae,Brla,0.00804532965688558,My_20,1
Chae,Teas,-0.03115287610717586,My_20,1
Chae,Afia,-0.14622960597933776,My_20,1
Chae,Chae,0.0,My_20,1
Chae,Beae,0.055789324605918546,My_20,1
Chae,Deae,-0.1575132108337347,My_20,1
Beae,Acer,-4.835500495153269e-05,My_20,1
Beae,Seum,0.00041177587015500965,My_20,1
Beae,Meus,-0.0007515803438401608,My_20,1
Beae,Raer,-3.859442997773199e-06,My_20,1
Beae,Boea,-0.04488506674435324,My_20,1
Beae,Hyum,-1.6097486552814631e-06,My_20,1
Beae,Meis,2.377831127837569e-06,My_20,1
Beae,Brla,-0.32520634312847996,My_20,1
Beae,Teas,-3.751563346626606e-06,My_20,1
Beae,Afia,-0.07351171488050011,My_20,1
Beae,Chae,-2.656265255078623e-05,My_20,1
Beae,Beae,0.0,My_20,1
Beae,Deae,-3.0396713829076932e-05,My_20,1
Deae,Acer,-0.08246504374686545,My_20,1
Deae,Seum,0.006308598300087898,My_20,1
Deae,Meus,-0.13257670961127374,My_20,1
Deae,Raer,-0.04589733015146701,My_20,1
Deae,Boea,-0.14355692521919908,My_20,1
Deae,Hyum,-0.014420145306542672,My_20,1
Deae,Meis,0.043498594626532,My_20,1
Deae,Brla,-0.8787782912700486,My_20,1
Deae,Teas,-0.019533088074753773,My_20,1
Deae,Afia,-0.1441171814509896,My_20,1
Deae,Chae,-0.29189562349920134,My_20,1
Deae,Beae,-0.14830802844525107,My_20,1
Deae,Deae,0.0,My_20,1
Acer,Acer,0.0,My_20,1
Acer,Seum,-0.018716810087857735,My_20,1
Acer,Meus,-0.778410312148198,My_20,1
Acer,Raer,0.002192095792128148,My_20,1
Acer,Boea,0.01580712725910744,My_20,1
Acer,Hyum,0.007319063722456375,My_20,1
Acer,Meis,0.03750868675286885,My_20,1
Acer,Brla,-0.33926897460267097,My_20,1
Acer,Teas,0.0020325751757512174,My_20,1
Acer,Afia,0.0044771345974615835,My_20,1
Acer,Chae,-0.36817083015192736,My_20,1
Acer,Beae,-0.6650954084172847,My_20,1
Acer,Deae,-0.04576062836096044,My_20,1
Seum,Acer,-0.9696067649206792,My_20,1
Seum,Seum,0.0,My_20,1
Seum,Meus,-0.987040437649239,My_20,1
Seum,Raer,0.7267540464433605,My_20,1
Seum,Boea,0.9568967553671502,My_20,1
Seum,Hyum,0.7194197324624492,My_20,1
Seum,Meis,0.356888770314586,My_20,1
Seum,Brla,0.8196162715964594,My_20,1
Seum,Teas,0.3679046218848252,My_20,1
Seum,Afia,0.5912085898164252,My_20,1
Seum,Chae,-0.9562009575012651,My_20,1
Seum,Beae,-0.9155548845803411,My_20,1
Seum,Deae,-0.8668515837909374,My_20,1
Meus,Acer,-0.02737410169351253,My_20,1
Meus,Seum,-0.0006190514389289995,My_20,1
Meus,Meus,0.0,My_20,1
Meus,Raer,-2.561499233585771e-07,My_20,1
Meus,Boea,0.0009602701048352774,My_20,1
Meus,Hyum,-0.0010145909771465188,My_20,1
Meus,Meis,2.983007600544657e-08,My_20,1
Meus,Brla,-3.153423763670398e-05,My_20,1
Meus,Teas,0.0019539851125519327,My_20,1
Meus,Afia,0.0027590754701555674,My_20,1
Meus,Chae,0.0009561665126070631,My_20,1
Meus,Beae,-0.15052951257135444,My_20,1
Meus,Deae,-2.473647430548043e-06,My_20,1
Raer,Acer,0.022546548106442212,My_20,1
Raer,Seum,0.052237715543556815,My_20,1
Raer,Meus,-0.9833388322850248,My_20,1
Raer,Raer,0.0,My_20,1
Raer,Boea,-0.6627352050753956,My_20,1
Raer,Hyum,0.04625293862797664,My_20,1
Raer,Meis,0.32108676237881867,My_20,1
Raer,Brla,-0.9735882542752451,My_20,1
Raer,Teas,0.4809620434326825,My_20,1
Raer,Afia,0.12138031936076701,My_20,1
Raer,Chae,0.02365281652323758,My_20,1
Raer,Beae,-0.9702757753555558,My_20,1
Raer,Deae,-0.7779945153466385,My_20,1
Boea,Acer,-0.001280792309740201,My_20,1
Boea,Seum,0.021223955243466455,My_20,1
Boea,Meus,0.0583664224104808,My_20,1
Boea,Raer,0.01985060419756812,My_20,1
Boea,Boea,0.0,My_20,1
Boea,Hyum,-1.242574567990277e-05,My_20,1
Boea,Meis,-3.883823033926412e-05,My_20,1
Boea,Brla,-0.861554612353475,My_20,1
Boea,Teas,-0.060443379253327316,My_20,1
Boea,Afia,-0.6716041250677892,My_20,1
Boea,Chae,-0.44445513913398144,My_20,1
Boea,Beae,-0.8864308955863366,My_20,1
Boea,Deae,-0.0008205993313372976,My_20,1
Hyum,Acer,0.6881272622965807,My_20,1
Hyum,Seum,0.5309450648042091,My_20,1
Hyum,Meus,0.023227990873033223,My_20,1
Hyum,Raer,-0.5438056516682352,My_20,1
Hyum,Boea,-0.8938960899660024,My_20,1
Hyum,Hyum,0.0,My_20,1
Hyum,Meis,0.10907120977478348,My_20,1
Hyum,Brla,-0.9935079738161187,My_20,1
Hyum,Teas,0.13789591854619782,My_20,1
Hyum,Afia,0.22790330623754876,My_20,1
Hyum,Chae,0.8781198540594081,My_20,1
Hyum,Beae,0.10221967385715876,My_20,1
Hyum,Deae,0.9965595952420727,My_20,1
Meis,Acer,0.15403571010420314,My_20,1
Meis,Seum,0.27066956054456937,My_20,1
Meis,Meus,0.4760658134642403,My_20,1
Meis,Raer,0.23557173537775278,My_20,1
Meis,Boea,0.0127103493246247,My_20,1
Meis,Hyum,0.1963210770493761,My_20,1
Meis,Meis,0.0,My_20,1
Meis,Brla,0.17233839874665502,My_20,1
Meis,Teas,-0.10952106443459098,My_20,1
Meis,Afia,0.052271574517642,My_20,1
Meis,Chae,0.0931368657696419,My_20,1
Meis,Beae,0.2459060853450165,My_20,1
Meis,Deae,-0.8019558373032116,My_20,1
Brla,Acer,-2.9867876256796402e-05,My_20,1
Brla,Seum,-8.09863821528046e-07,My_20,1
Brla,Meus,-0.0005598775087577517,My_20,1
Brla,Raer,-2.0078857591286804e-06,My_20,1
Brla,Boea,0.0009717020357241954,My_20,1
Brla,Hyum,-3.9996883456352425e-07,My_20,1
Brla,Meis,8.957234229745473e-07,My_20,1
Brla,Brla,0.0,My_20,1
Brla,Teas,-0.004906902380276238,My_20,1
Brla,Afia,-4.905628924795936e-05,My_20,1
Brla,Chae,-5.964118799665539e-05,My_20,1
Brla,Beae,0.0032117451610818785,My_20,1
Brla,Deae,-0.041251412272599784,My_20,1
Teas,Acer,0.12594762273787963,My_20,1
Teas,Seum,0.1116067286977753,My_20,1
Teas,Meus,0.4176987786720937,My_20,1
Teas,Raer,-0.15671033789286254,My_20,1
Teas,Boea,-0.7172041017398273,My_20,1
Teas,Hyum,0.009517670957558596,My_20,1
Teas,Meis,0.08254772622137611,My_20,1
Teas,Brla,-0.9801469700247437,My_20,1
Teas,Teas,0.0,My_20,1
Teas,Afia,-0.9134528275836241,My_20,1
Teas,Chae,-0.8750353791771345,My_20,1
Teas,Beae,0.5928731710308244,My_20,1
Teas,Deae,-0.7864886601459075,My_20,1
Afia,Acer,0.009342856754894276,My_20,1
Afia,Seum,0.006596600996180222,My_20,1
Afia,Meus,0.024640994580152047,My_20,1
Afia,Raer,0.009005123277734488,My_20,1
Afia,Boea,-0.15572774206953285,My_20,1
Afia,Hyum,0.01236635102982371,My_20,1
Afia,Meis,0.049394946546406575,My_20,1
Afia,Brla,-0.6357733790845179,My_20,1
Afia,Teas,0.009250855847991193,My_20,1
Afia,Afia,0.0,My_20,1
Afia,Chae,0.004134297135105446,My_20,1
Afia,Beae,-0.5542577846973955,My_20,1
Afia,Deae,0.003440404757927233,My_20,1
Chae,Acer,-0.33146640295805196,My_20,1
Chae,Seum,-0.0054322301633580065,My_20,1
Chae,Meus,-0.0044055002499350454,My_20,1
Chae,Raer,0.006626394911455993,My_20,1
Chae,Boea,0.01265379590855809,My_20,1
Chae,Hyum,0.008803166150359372,My_20,1
Chae,Meis,-4.256804371581321e-06,My_20,1
Chae,Brla,0.00804532965688558,My_20,1
Chae,Teas,-0.03115287610717586,My_20,1
Chae,Afia,-0.14622960597933776,My_20,1
Chae,Chae,0.0,My_20,1
Chae,Beae,0.055789324605918546,My_20,1
Chae,Deae,-0.1575132108337347,My_20,1
Beae,Acer,-4.835500495153269e-05,My_20,1
Beae,Seum,0.00041177587015500965,My_20,1
Beae,Meus,-0.0007515803438401608,My_20,1
Beae,Raer,-3.859442997773199e-06,My_20,1
Beae,Boea,-0.04488506674435324,My_20,1
Beae,Hyum,-1.6097486552814631e-06,My_20,1
Beae,Meis,2.377831127837569e-06,My_20,1
Beae,Brla,-0.32520634312847996,My_20,1
Beae,Teas,-3.751563346626606e-06,My_20,1
Beae,Afia,-0.07351171488050011,My_20,1
Beae,Chae,-2.656265255078623e-05,My_20,1
Beae,Beae,0.0,My_20,1
Beae,Deae,-3.0396713829076932e-05,My_20,1
Deae,Acer,-0.08246504374686545,My_20,1
Deae,Seum,0.006308598300087898,My_20,1
Deae,Meus,-0.13257670961127374,My_20,1
Deae,Raer,-0.04589733015146701,My_20,1
Deae,Boea,-0.14355692521919908,My_20,1
Deae,Hyum,-0.014420145306542672,My_20,1
Deae,Meis,0.043498594626532,My_20,1
Deae,Brla,-0.8787782912700486,My_20,1
Deae,Teas,-0.019533088074753773,My_20,1
Deae,Afia,-0.1441171814509896,My_20,1
Deae,Chae,-0.29189562349920134,My_20,1
Deae,Beae,-0.14830802844525107,My_20,1
Deae,Deae,0.0,My_20,1
Acer,Acer,0.0,My_20,1
Acer,Seum,-0.018716810087857735,My_20,1
Acer,Meus,-0.778410312148198,My_20,1
Acer,Raer,0.002192095792128148,My_20,1
Acer,Boea,0.01580712725910744,My_20,1
Acer,Hyum,0.007319063722456375,My_20,1
Acer,Meis,0.03750868675286885,My_20,1
Acer,Brla,-0.33926897460267097,My_20,1
Acer,Teas,0.0020325751757512174,My_20,1
Acer,Afia,0.0044771345974615835,My_20,1
Acer,Chae,-0.36817083015192736,My_20,1
Acer,Beae,-0.6650954084172847,My_20,1
Acer,Deae,-0.04576062836096044,My_20,1
Seum,Acer,-0.9696067649206792,My_20,1
Seum,Seum,0.0,My_20,1
Seum,Meus,-0.987040437649239,My_20,1
Seum,Raer,0.7267540464433605,My_20,1
Seum,Boea,0.9568967553671502,My_20,1
Seum,Hyum,0.7194197324624492,My_20,1
Seum,Meis,0.356888770314586,My_20,1
Seum,Brla,0.8196162715964594,My_20,1
Seum,Teas,0.3679046218848252,My_20,1
Seum,Afia,0.5912085898164252,My_20,1
Seum,Chae,-0.9562009575012651,My_20,1
Seum,Beae,-0.9155548845803411,My_20,1
Seum,Deae,-0.8668515837909374,My_20,1
Meus,Acer,-0.02737410169351253,My_20,1
Meus,Seum,-0.0006190514389289995,My_20,1
Meus,Meus,0.0,My_20,1
Meus,Raer,-2.561499233585771e-07,My_20,1
Meus,Boea,0.0009602701048352774,My_20,1
Meus,Hyum,-0.0010145909771465188,My_20,1
Meus,Meis,2.983007600544657e-08,My_20,1
Meus,Brla,-3.153423763670398e-05,My_20,1
Meus,Teas,0.0019539851125519327,My_20,1
Meus,Afia,0.0027590754701555674,My_20,1
Meus,Chae,0.0009561665126070631,My_20,1
Meus,Beae,-0.15052951257135444,My_20,1
Meus,Deae,-2.473647430548043e-06,My_20,1
Raer,Acer,0.022546548106442212,My_20,1
Raer,Seum,0.052237715543556815,My_20,1
Raer,Meus,-0.9833388322850248,My_20,1
Raer,Raer,0.0,My_20,1
Raer,Boea,-0.6627352050753956,My_20,1
Raer,Hyum,0.04625293862797664,My_20,1
Raer,Meis,0.32108676237881867,My_20,1
Raer,Brla,-0.9735882542752451,My_20,1
Raer,Teas,0.4809620434326825,My_20,1
Raer,Afia,0.12138031936076701,My_20,1
Raer,Chae,0.02365281652323758,My_20,1
Raer,Beae,-0.9702757753555558,My_20,1
Raer,Deae,-0.7779945153466385,My_20,1
Boea,Acer,-0.001280792309740201,My_20,1
Boea,Seum,0.021223955243466455,My_20,1
Boea,Meus,0.0583664224104808,My_20,1
Boea,Raer,0.01985060419756812,My_20,1
Boea,Boea,0.0,My_20,1
Boea,Hyum,-1.242574567990277e-05,My_20,1
Boea,Meis,-3.883823033926412e-05,My_20,1
Boea,Brla,-0.861554612353475,My_20,1
Boea,Teas,-0.060443379253327316,My_20,1
Boea,Afia,-0.6716041250677892,My_20,1
Boea,Chae,-0.44445513913398144,My_20,1
Boea,Beae,-0.8864308955863366,My_20,1
Boea,Deae,-0.0008205993313372976,My_20,1
Hyum,Acer,0.6881272622965807,My_20,1
Hyum,Seum,0.5309450648042091,My_20,1
Hyum,Meus,0.023227990873033223,My_20,1
Hyum,Raer,-0.5438056516682352,My_20,1
Hyum,Boea,-0.8938960899660024,My_20,1
Hyum,Hyum,0.0,My_20,1
Hyum,Meis,0.10907120977478348,My_20,1
Hyum,Brla,-0.9935079738161187,My_20,1
Hyum,Teas,0.13789591854619782,My_20,1
Hyum,Afia,0.22790330623754876,My_20,1
Hyum,Chae,0.8781198540594081,My_20,1
Hyum,Beae,0.10221967385715876,My_20,1
Hyum,Deae,0.9965595952420727,My_20,1
Meis,Acer,0.15403571010420314,My_20,1
Meis,Seum,0.27066956054456937,My_20,1
Meis,Meus,0.4760658134642403,My_20,1
Meis,Raer,0.23557173537775278,My_20,1
Meis,Boea,0.0127103493246247,My_20,1
Meis,Hyum,0.1963210770493761,My_20,1
Meis,Meis,0.0,My_20,1
Meis,Brla,0.17233839874665502,My_20,1
Meis,Teas,-0.10952106443459098,My_20,1
Meis,Afia,0.052271574517642,My_20,1
Meis,Chae,0.0931368657696419,My_20,1
Meis,Beae,0.2459060853450165,My_20,1
Meis,Deae,-0.8019558373032116,My_20,1
Brla,Acer,-2.9867876256796402e-05,My_20,1
Brla,Seum,-8.09863821528046e-07,My_20,1
Brla,Meus,-0.0005598775087577517,My_20,1
Brla,Raer,-2.0078857591286804e-06,My_20,1
Brla,Boea,0.0009717020357241954,My_20,1
Brla,Hyum,-3.9996883456352425e-07,My_20,1
Brla,Meis,8.957234229745473e-07,My_20,1
Brla,Brla,0.0,My_20,1
Brla,Teas,-0.004906902380276238,My_20,1
Brla,Afia,-4.905628924795936e-05,My_20,1
Brla,Chae,-5.964118799665539e-05,My_20,1
Brla,Beae,0.0032117451610818785,My_20,1
Brla,Deae,-0.041251412272599784,My_20,1
Teas,Acer,0.12594762273787963,My_20,1
Teas,Seum,0.1116067286977753,My_20,1
Teas,Meus,0.4176987786720937,My_20,1
Teas,Raer,-0.15671033789286254,My_20,1
Teas,Boea,-0.7172041017398273,My_20,1
Teas,Hyum,0.009517670957558596,My_20,1
Teas,Meis,0.08254772622137611,My_20,1
Teas,Brla,-0.9801469700247437,My_20,1
Teas,Teas,0.0,My_20,1
Teas,Afia,-0.9134528275836241,My_20,1
Teas,Chae,-0.8750353791771345,My_20,1
Teas,Beae,0.5928731710308244,My_20,1
Teas,Deae,-0.7864886601459075,My_20,1
Afia,Acer,0.009342856754894276,My_20,1
Afia,Seum,0.006596600996180222,My_20,1
Afia,Meus,0.024640994580152047,My_20,1
Afia,Raer,0.009005123277734488,My_20,1
Afia,Boea,-0.15572774206953285,My_20,1
Afia,Hyum,0.01236635102982371,My_20,1
Afia,Meis,0.049394946546406575,My_20,1
Afia,Brla,-0.6357733790845179,My_20,1
Afia,Teas,0.009250855847991193,My_20,1
Afia,Afia,0.0,My_20,1
Afia,Chae,0.004134297135105446,My_20,1
Afia,Beae,-0.5542577846973955,My_20,1
Afia,Deae,0.003440404757927233,My_20,1
Chae,Acer,-0.33146640295805196,My_20,1
Chae,Seum,-0.0054322301633580065,My_20,1
Chae,Meus,-0.0044055002499350454,My_20,1
Chae,Raer,0.006626394911455993,My_20,1
Chae,Boea,0.01265379590855809,My_20,1
Chae,Hyum,0.008803166150359372,My_20,1
Chae,Meis,-4.256804371581321e-06,My_20,1
Chae,Brla,0.00804532965688558,My_20,1
Chae,Teas,-0.03115287610717586,My_20,1
Chae,Afia,-0.14622960597933776,My_20,1
Chae,Chae,0.0,My_20,1
Chae,Beae,0.055789324605918546,My_20,1
Chae,Deae,-0.1575132108337347,My_20,1
Beae,Acer,-4.835500495153269e-05,My_20,1
Beae,Seum,0.00041177587015500965,My_20,1
Beae,Meus,-0.0007515803438401608,My_20,1
Beae,Raer,-3.859442997773199e-06,My_20,1
Beae,Boea,-0.04488506674435324,My_20,1
Beae,Hyum,-1.6097486552814631e-06,My_20,1
Beae,Meis,2.377831127837569e-06,My_20,1
Beae,Brla,-0.32520634312847996,My_20,1
Beae,Teas,-3.751563346626606e-06,My_20,1
Beae,Afia,-0.07351171488050011,My_20,1
Beae,Chae,-2.656265255078623e-05,My_20,1
Beae,Beae,0.0,My_20,1
Beae,Deae,-3.0396713829076932e-05,My_20,1
Deae,Acer,-0.08246504374686545,My_20,1
Deae,Seum,0.006308598300087898,My_20,1
Deae,Meus,-0.13257670961127374,My_20,1
Deae,Raer,-0.04589733015146701,My_20,1
Deae,Boea,-0.14355692521919908,My_20,1
Deae,Hyum,-0.014420145306542672,My_20,1
Deae,Meis,0.043498594626532,My_20,1
Deae,Brla,-0.8787782912700486,My_20,1
Deae,Teas,-0.019533088074753773,My_20,1
Deae,Afia,-0.1441171814509896,My_20,1
Deae,Chae,-0.29189562349920134,My_20,1
Deae,Beae,-0.14830802844525107,My_20,1
Deae,Deae,0.0,My_20,1
Acer,Acer,0.0,My_20,1
